Description,Specification,Ratings,Price,Original_price,Discount,Reviews
"Lenovo LOQ AMD Ryzen 7 Octa Core 7840HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050) 15APH8 Gaming Laptop  (15.6 Inch, Storm Grey, 2.4 kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', '15APH8'], ['Part Number', '82XT004HIN'], ['Model Name', '15APH8'], ['Series', 'LOQ'], ['Color', 'Storm Grey'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Everyday Use, Gaming, Processing & Multitasking'], ['Battery Backup', 'Upto 9.5 Hours'], ['Power Supply', '170W Slim Tip Adapter (3 Pin)'], ['MS Office Provided', 'Yes']]","['4.3', '4.3', '4.5', '4.3']","['₹83,990']","['₹1,17,490']",['28% off'],"['31 Ratings & 4 Reviews', '(31)', '(4,596)', '(27)']"
"HP 14s Intel Core i3 11th Gen 1125G4 - (8 GB/256 GB SSD/Windows 11 Home) 14s- dy2506TU Thin and Light Laptop  (14 inch, Natural Silver, 1.46 kg, With MS Office)",[],"['4.3', '4.3', '3.9', '4.1']","['₹36,700']","['₹48,933']",['24% off'],"['3,149 Ratings & 328 Reviews', '(3,149)', '(2,500)', '(49,827)']"
"Acer Nitro 5 AMD Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) /AN515-45/ AN515-45-R23Z Gaming Laptop  (15.6 Inch, Shale Black, 2.2 KG)",[],"['4.3', '4.3', '4.5', '4.1']","['₹62,551']","['₹92,999']",['32% off'],"['320 Ratings & 37 Reviews', '(320)', '(6,268)', '(37)']"
"ASUS VivoBook K15 OLED (2022) Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) K513EA-L302WS Thin and Light Laptop  (15.6 inch, Indie Black, 1.80 kg, With MS Office)",[],"['4.4', '4.4', '4.4', '4.2']","['₹39,590']","['₹58,990']",['32% off'],"['1,711 Ratings & 271 Reviews', '(1,711)', '(197)', '(1,824)']"
"DELL core i5 Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3520 / D560871WIN9B Laptop  (15.6 inch, Black, 1.65 kg, With MS Office)","[['Sales Package', 'Laptop, Adaptor'], ['Model Number', 'Inspiron 3520 / D560871WIN9B'], ['Part Number', 'D56871WIN9B'], ['Model Name', 'INSPIRON 3520'], ['Series', 'core i5'], ['Color', 'Black'], ['Type', 'Laptop'], ['Suitable For', 'Processing & Multitasking, Everyday Use, Travel & Business, Entertainment, Learning, Performance'], ['Battery Backup', 'Upto 7 hours'], ['Battery Cell', '3'], ['MS Office Provided', 'Yes']]","['4', '4', '3.9']","['₹45,990']","['₹67,890']",['32% off'],"['5 Ratings & 0 Reviews', '(5)', '(2,662)']"
"ASUS TUF Gaming F15 Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) FX507ZC4-HN116W Gaming Laptop  (15.6 Inch, Mecha Gray, 2.20 Kg)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'FX507ZC4-HN116W'], ['Part Number', '90NR0GW1-M00800'], ['Model Name', 'FX507ZC4-HN116W'], ['Series', 'TUF Gaming F15'], ['Color', 'Mecha Gray'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Battery Cell', '4 Cell'], ['MS Office Provided', 'No']]","['4.5', '4.5', '3.8', '4.5']","['₹85,990']","['₹1,03,990']",['17% off'],"['349 Ratings & 35 Reviews', '(349)', '(81)', '(1,545)']"
"Acer Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Aspire Lite AL15-51 Thin and Light Laptop  (15.6 inch, Steel Gray)","[['Sales Package', 'Laptop, Adapter'], ['Model Number', 'Aspire Lite AL15-51'], ['Part Number', 'UN.431SI.253'], ['Model Name', 'Aspire Lite'], ['Color', 'Steel Gray'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'upto 4 hours'], ['MS Office Provided', 'No']]","['4.3', '4.3', '3.9', '4']","['₹33,990']","['₹49,990']",['32% off'],"['160 Ratings & 17 Reviews', '(160)', '(5,026)', '(1,247)']"
"HP 15s AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15s-eq2132au Thin and Light Laptop  (15.6 inch, Natural Silver, 1.69 Kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', '15s-eq2132au'], ['Part Number', '8H968PA#ACJ'], ['Model Name', '15s-eq2132au'], ['Series', '15s'], ['Color', 'Natural Silver'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'Upto 9.30 Hours'], ['Battery Cell', '3 cell'], ['MS Office Provided', 'Yes']]","['4.3', '4.3', '3.9', '3.8']","['₹44,108']","['₹54,479']",['19% off'],"['634 Ratings & 57 Reviews', '(634)', '(2,662)', '(67)']"
"DELL Inspiron Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3520 Thin and Light Laptop  (15.6 Inch, Dark Green Speckle, 1.65 Kg, With MS Office)","[['Sales Package', 'Laptop, battery, adapter, cables and user manuals'], ['Model Number', 'Inspiron 3520'], ['Part Number', 'D560924WIN9G'], ['Model Name', 'Inspiron 3520'], ['Series', 'Inspiron'], ['Color', 'Dark Green Speckle'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'Upto 7 hours'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'Yes']]","['4.9', '4.9', '3.9']","['₹54,500']","['₹80,101']",['31% off'],"['11 Ratings & 1 Reviews', '(11)', '(189)']"
"DELL Inspiron Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 5430 Thin and Light Laptop  (14 Inch, Platinum Silver, 1.59 Kg, With MS Office)",[],"['3.9', '3.9', '3.9', '4.2']","['₹64,990']","['₹89,990']",['27% off'],"['7 Ratings & 0 Reviews', '(7)', '(5,026)', '(1,791)']"
"DELL Inspiron Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3520 Thin and Light Laptop  (15.6 Inch, Dark Green Speckle, 1.65 Kg, With MS Office)","[['Sales Package', 'Laptop, battery, adapter, cables and user manuals'], ['Model Number', 'Inspiron 3520'], ['Part Number', 'D560920WIN9G'], ['Model Name', 'Inspiron 3520'], ['Series', 'Inspiron'], ['Color', 'Dark Green Speckle'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'Upto 7 hours'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'Yes']]","['3.8', '3.8', '3.3', '3.9']","['₹41,790']","['₹65,053']",['35% off'],"['19 Ratings & 6 Reviews', '(19)', '(3)', '(2,662)']"
"ASUS Vivobook 16 (2023) AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) M1605YA-MB542WS Laptop  (16 Inch, Cool Silver, 1.88 Kg, With MS Office)","[['Sales Package', 'Laptop, battery, power adapter, user guide'], ['Model Number', 'M1605YA-MB542WS'], ['Part Number', '90NB10R2-M00AX0'], ['Model Name', 'M1605YA-MB542WS'], ['Series', 'Vivobook 16 (2023)'], ['Color', 'Cool Silver'], ['Type', 'Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'Yes']]","['4.4', '4.4', '4.1', '3.9']","['₹59,990']","['₹74,990']",['20% off'],"['184 Ratings & 16 Reviews', '(184)', '(104)', '(74)']"
"ASUS Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) K3504VAB-NJ541WS Laptop  (15.6 inch, Black, With MS Office)","[['Sales Package', 'Laptop, Manual, Adaptor'], ['Model Number', 'K3504VAB-NJ541WS'], ['Part Number', '90NB10A1-M007Z0'], ['Model Name', 'Vivobook 15X'], ['Color', 'Black'], ['Type', 'Laptop'], ['Suitable For', 'Performance, Travel & Business, Processing & Multitasking'], ['Battery Backup', '3 Hours'], ['MS Office Provided', 'Yes']]","['3.7', '4']","['₹60,621']","['₹99,500']",['39% off'],"['(71)', '(2,579)']"
"ASUS Vivobook AMD R5 5600H AMD Ryzen 5 Hexa Core - (16 GB/512 GB SSD/Windows 11 Home) M1603QA-MB512WS Laptop  (16 inch, Silver, With MS Office)","[['Sales Package', 'Laptop, Manual, Adaptor'], ['Model Number', 'M1603QA-MB512WS'], ['Part Number', '90NB0Y82-M00RK0'], ['Model Name', 'Vivobook 16X M1603QA'], ['Series', 'Vivobook AMD R5 5600H'], ['Color', 'Silver'], ['Type', 'Laptop'], ['Suitable For', 'Performance'], ['Battery Backup', '3 Hours'], ['MS Office Provided', 'Yes']]","['4.3', '4.3', '3.7']","['₹50,990']","['₹74,990']",['32% off'],"['60 Ratings & 9 Reviews', '(60)', '(71)']"
"HP Envy x360 Creator Evo Intel Core i5 12th Gen 1230U - (16 GB/512 GB SSD/Windows 11 Home) 13-bf0121TU Thin and Light Laptop  (33.78 cm, Natural Silver, 1.32 Kg, With MS Office)","[['Sales Package', 'Laptop, battery, adapter, cables and user manuals, DIB Zenvo Pen Natural Silver'], ['Model Number', '13-bf0121TU'], ['Part Number', '7H5D3PA#ACJ'], ['Model Name', 'x360-bf0121TU'], ['Series', 'Envy x360 Creator Evo'], ['Color', 'Natural Silver'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['MS Office Provided', 'Yes']]","['4.3', '4.3', '3.9']","['₹79,990']","['₹99,148']",['19% off'],"['123 Ratings & 18 Reviews', '(123)', '(917)']"
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 14IAU7 Thin and Light Laptop  (35.56 cm, Arctic Grey, 1.43 Kg, With MS Office)","[['Sales Package', 'Laptop, battery, power adapter, user guide'], ['Model Number', '14IAU7'], ['Part Number', '82RJ0040IN|82RJ004BIN'], ['Model Name', '14IAU7'], ['Series', 'IdeaPad Slim 3'], ['Color', 'Arctic Grey'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'Upto 10 Hours'], ['MS Office Provided', 'Yes']]","['4.1', '4.1', '4.3', '4.6']","['₹37,990']","['₹67,090']",['43% off'],"['528 Ratings & 47 Reviews', '(528)', '(996)', '(841)']"
"Acer Intel Celeron Dual Core N4500 - (8 GB/128 GB SSD/Chrome OS) CB314-3H-C5QE Chromebook  (14 inch, Silver, 1.45 Kg)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'CB314-3H-C5QE'], ['Part Number', 'NX.K04SI.007'], ['Model Name', 'CB314-3H'], ['Color', 'Silver'], ['Type', 'Chromebook'], ['Suitable For', 'Processing & Multitasking'], ['MS Office Provided', 'No']]","['3.9', '3.9', '4.2', '4.1']","['₹23,990']","['₹33,999']",['29% off'],"['49 Ratings & 5 Reviews', '(49)', '(1,226)', '(256)']"
"ASUS Vivobook S 15 OLED (2023) Intel EVO H-Series Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) S5504VA-MA541WS Thin and Light Laptop  (15.6 Inch, Solar Blue, 1.70 Kg, With MS Office)","[['Sales Package', 'Laptop, battery, power adapter, user guide'], ['Model Number', 'S5504VA-MA541WS'], ['Part Number', '90NB0ZK1-M007Y0'], ['Model Name', 'S5504VA-MA541WS'], ['Series', 'Vivobook S 15 OLED (2023) Intel EVO H-Series'], ['Color', 'Solar Blue'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Cell', '4 Cell'], ['MS Office Provided', 'Yes']]","['5', '5', '4.2', '4']","['₹87,500']","['₹89,990']",['2% off'],"['3 Ratings & 2 Reviews', '(3)', '(1,824)', '(2,144)']"
"HP Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) 15-hr0001TU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.60 Kg, With MS Office)","[['Sales Package', 'Laptop, battery, power adapter, user guide'], ['Model Number', '15-hr0001TU'], ['Part Number', '832Q9PA#ACJ'], ['Model Name', '15-hr0001TU'], ['Color', 'Natural Silver'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'Yes']]","['4', '4', '3.9', '4']","['₹64,990']","['₹85,999']",['24% off'],"['22 Ratings & 1 Reviews', '(22)', '(5,026)', '(2,144)']"
"DELL Inspiron Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3520 Thin and Light Laptop  (15.6 Inch, Platinum Silver, 1.63 kg, With MS Office)","[['Sales Package', 'Laptop, Battery, AC Adapter, User Guide, Manuals'], ['Model Number', 'Inspiron 3520'], ['Part Number', 'IN3520P9K46002ORS1'], ['Model Name', 'Inspiron 3520'], ['Series', 'Inspiron'], ['Color', 'Platinum Silver'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Travel & Business'], ['Battery Cell', '3 Cell Battery, 41WHr'], ['MS Office Provided', 'Yes']]","['3.9', '3.9', '3.9', '4.2']","['₹37,886']","['₹51,535']",['26% off'],"['12 Ratings & 1 Reviews', '(12)', '(5,026)', '(1,791)']"
"MSI Modern 14 AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-218IN Thin and Light Laptop  (14 Inch, Classic Black, 1.4 Kg)","[['Sales Package', 'Laptop, battery, power adapter, user guide'], ['Model Number', 'Modern 14 C7M-218IN'], ['Part Number', '9S7-14JK12-218'], ['Model Name', 'Modern 14 C7M-218IN'], ['Series', 'Modern 14'], ['Color', 'Classic Black'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking, Entertainment'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'No']]","['4.3', '4.3', '3.3', '4']","['₹52,990']","['₹61,990']",['14% off'],"['10 Ratings & 3 Reviews', '(10)', '(15)', '(2,144)']"
"HP Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home/Intel Integrated intel hd) 14-ek1074TU 2 in 1 Gaming Laptop  (14 inch, Silver, With MS Office)","[['Sales Package', 'Laptop, Manual, Adadpter'], ['Model Number', '14-ek1074TU'], ['Part Number', '8C5H5PA'], ['Model Name', 'Pavilion x360'], ['Color', 'Silver'], ['Type', '2 in 1 Gaming Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', '3 Hours'], ['MS Office Provided', 'Yes']]","['4.4', '4']","['₹78,468']","['₹90,465']",['13% off'],"['(31,570)', '(797)']"
"HP Victus Intel Core i5 11th Gen 11400H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 16-d0310TX Gaming Laptop  (16.1 Inch, Mica Silver, 2.48 Kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', '16-d0310TX'], ['Part Number', '7K4X0PA#ACJ'], ['Model Name', '16-d0310TX'], ['Series', 'Victus'], ['Color', 'Mica Silver'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['MS Office Provided', 'Yes']]",['4.3'],"['₹60,140']","['₹84,419']",['28% off'],['726 Ratings & 75 Reviews']
"HP Victus Intel Core i5 11th Gen 11400H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 16-d0310TX Gaming Laptop  (16.1 Inch, Mica Silver, 2.48 Kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', '16-d0310TX'], ['Part Number', '7K4X0PA#ACJ'], ['Model Name', '16-d0310TX'], ['Series', 'Victus'], ['Color', 'Mica Silver'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['MS Office Provided', 'Yes']]","['4.3', '4.3', '3.9', '3.8']","['₹60,140']","['₹84,419']",['28% off'],"['726 Ratings & 75 Reviews', '(726)', '(5,026)', '(81)']"
"DELL AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Thin and Light Laptop  (15.6 Inch, Platinum Silver, 1.69 kg, With MS Office)","[['Sales Package', '???Laptop, Battery, AC Adapter, User Guide, Manuals'], ['Model Number', 'Inspiron 3525'], ['Part Number', 'IN3525NV1XWS02ORS1'], ['Model Name', 'Inspiron 3525'], ['Color', 'Platinum Silver'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Travel & Business'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'Yes']]",['4.5'],"['₹40,890']","['₹51,997']",['21% off'],['(963)']
"HP Pavilion 14 (2023) Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) Pavilion 14-DV2041TU Laptop  (14 inch, Natural Silver, With MS Office)","[['Sales Package', 'Laptop, Adapter'], ['Model Number', 'Pavilion 14-DV2041TU'], ['Part Number', '6K9C5PA'], ['Model Name', 'Pavilion'], ['Series', 'Pavilion 14 (2023)'], ['Color', 'Natural Silver'], ['Type', 'Laptop'], ['Suitable For', 'Everyday Use'], ['Battery Backup', 'upto 4 hours'], ['MS Office Provided', 'Yes']]","['4', '4', '3.9', '3.5']","['₹65,499']","['₹75,414']",['13% off'],"['64 Ratings & 6 Reviews', '(64)', '(2,662)', '(49)']"
"Lenovo Ideapad Gaming 3 AMD Ryzen 5 Hexa Core AMD R5-5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/120 Hz) 15ACH6 Gaming Laptop  (15.6 inch, Shadow Black, 2.25 kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, Quick Start Guide, Warranty Document'], ['Model Number', '15ACH6'], ['Part Number', '82K201ULIN'], ['Model Name', 'Ideapad Gaming 3'], ['Series', 'Ideapad Gaming 3'], ['Color', 'Shadow Black'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Battery Backup', 'Upto 5 hours'], ['Power Supply', '3 Pin 170 W Slim Tip Adapter'], ['MS Office Provided', 'Yes']]","['4.4', '4.4', '3.9', '4.5']","['₹64,990']","['₹1,03,490']",['37% off'],"['98 Ratings & 13 Reviews', '(98)', '(4,472)', '(4,596)']"
"DELL AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3535 Thin and Light Laptop  (15.6 Inch, Platinum Silver, 1.67 Kg, With MS Office)","[['Sales Package', '???Laptop, Battery, AC Adapter, User Guide, Manuals'], ['Model Number', 'Inspiron 3535'], ['Part Number', 'IN3535HF8X1001ORS1'], ['Model Name', 'Inspiron 3535'], ['Color', 'Platinum Silver'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['MS Office Provided', 'Yes']]","['3.9', '4']","['₹36,490']","['₹50,649']",['27% off'],"['(2,500)', '(2,144)']"
"MSI GF63 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050/144 Hz) Thin GF63 12UCX-265IN Gaming Laptop  (15.6 Inch, Black, 1.86 Kg)","[['Sales Package', 'Laptop, battery, power adapter, user guide'], ['Model Number', 'Thin GF63 12UCX-265IN'], ['Part Number', '9S7-16R821-265'], ['Model Name', 'Thin GF63 12UCX'], ['Series', 'GF63'], ['Color', 'Black'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'No']]","['4.2', '4.2', '3.8', '4.6']","['₹59,990']","['₹97,990']",['38% off'],"['77 Ratings & 10 Reviews', '(77)', '(81)', '(841)']"
"Acer Aspire Vero Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) AV14-52P Thin and Light Laptop  (14 Inch, Cobblestone Gray, 1.5 Kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'AV14-52P'], ['Part Number', 'NX.KJSSI.002'], ['Model Name', 'AV14-52P'], ['Series', 'Aspire Vero'], ['Color', 'Cobblestone Gray'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Power Supply', '65 W AC adapter'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'Yes']]","['4.6', '4.6', '3.9', '4.4']","['₹62,990']","['₹71,999']",['12% off'],"['10 Ratings & 1 Reviews', '(10)', '(595)', '(8,553)']"
"Acer Chromebook Intel Celeron Dual Core N4000 - (4 GB/16 GB EMMC Storage/Chrome OS) C733 Chromebook  (11.6 inch, Black, 1.26 kg)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'C733'], ['Part Number', 'NX.H8VSI.004'], ['Series', 'Chromebook'], ['Color', 'Black'], ['Type', 'Chromebook'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'Upto 12 hours'], ['Power Supply', '45 W AC Adapter'], ['Battery Cell', '3 cell'], ['MS Office Provided', 'No']]","['3.6', '3.6', '4.1', '4.2']","['₹19,771']","['₹27,000']",['26% off'],"['73 Ratings & 5 Reviews', '(73)', '(256)', '(1,226)']"
"ASUS Vivobook Pro 15 OLED Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) K6500ZC-L501WS Gaming Laptop  (15.6 Inch, Quiet Blue, 1.80 kg, With MS Office)",[],"['4.4', '4.4', '3.7', '4.6']","['₹86,999']","['₹1,10,990']",['21% off'],"['192 Ratings & 23 Reviews', '(192)', '(71)', '(1,786)']"
"Infinix INBook X2 Plus Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) XL25 Thin and Light Laptop  (15.6 Inch, Blue, 1.58 Kg)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'XL25'], ['Part Number', '71008300539'], ['Model Name', 'XL25'], ['Series', 'INBook X2 Plus'], ['Color', 'Blue'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'Upto 10 Hours'], ['Power Supply', '65W AC Adapter'], ['MS Office Provided', 'No']]","['4.2', '4.2', '3.9', '4.6']","['₹29,990']","['₹44,990']",['33% off'],"['556 Ratings & 101 Reviews', '(556)', '(197)', '(75)']"
"ASUS TUF Gaming F15 Intel Core i5 10th Gen 10300H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/144 Hz) FX506LHB-HN355W | FX506LH-HN258W Gaming Laptop  (15.6 inch, Black Plastic, 2.30 Kg)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'FX506LHB-HN355W | FX506LH-HN258W'], ['Part Number', '90NR03U2-M00CX0 | 90NR03U2-M10760'], ['Model Name', 'FX506LHB-HN355W | FX506LH-HN258W'], ['Series', 'TUF Gaming F15'], ['Color', 'Black Plastic'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Power Supply', '150W AC Adapter'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'No']]","['4.4', '4.4', '4.4', '4.5']","['₹51,998']","['₹79,990']",['34% off'],"['6,067 Ratings & 637 Reviews', '(6,067)', '(197)', '(22,520)']"
"MSI Modern 14 Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C13M-435IN Thin and Light Laptop  (14 Inch, Classic Black, 1.4 Kg)","[['Sales Package', 'Laptop, Power adapter'], ['Model Number', 'Modern 14 C13M-435IN'], ['Part Number', '9S7-14J112-435'], ['Model Name', 'Modern 14 C13M-435IN'], ['Series', 'Modern 14'], ['Color', 'Classic Black'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking, Entertainment'], ['Power Supply', '65W adapter'], ['Battery Cell', '3 cell'], ['MS Office Provided', 'No']]","['4.3', '4.3', '4.4', '4']","['₹64,990']","['₹85,990']",['24% off'],"['25 Ratings & 4 Reviews', '(25)', '(31)', '(3)']"
